ID,victim,gang,date,Victim Country,Victim sectors,NumberN/AofN/Aemployees,Sales,Ransom Currency,Ransom Paid
,Weichai Power Co.,LVBlog,2021-07-26,China,Industrial,,,,
,Collier Management Services,LVBlog,2021-07-26,USA,Services,,,,
,GÃ¶ncay Plastik,LockBit,2021-07-26,USA,Industrial,,,,
,Lone Wolf Technologies,LockBit,2021-07-25,Canada,Technology,,,,
,National Mortgage Brokers Pty. Ltd.,LockBit,2021-07-25,Australia,Finance,,,,
,First Resistor And Condenser Co. Ltd,LockBit,2021-07-24,Taiwan,Industrial,,,,
,RÃ©sidence Les Chtaigniers,Hive,2021-07-24,France,Services,,,,
,Brinkman Turkey Farms,Hive,2021-07-24,USA,Consumer,,,,
,Zakher Palace,SynACK,2021-07-24,United Arab Emirates,Services,,,,
,CGP Industries S.A.S.,SynACK,2021-07-24,France,Industrial,,,,
,KACO GmbH + Co. KG,SynACK,2021-07-24,USA,Industrial,,,,
,Jealsa Rianxeira S.A.,SynACK,2021-07-24,Spain,Consumer,,,,
,Bio Botanica,SynACK,2021-07-24,USA,Consumer,,,,
,ENE TECHNOLOGY,SynACK,2021-07-24,Taiwan,Technology,,,,
,LOPEZ & ASSOCIÃ‰S,Everest,2021-07-24,France,Public,,,,
,HUF GROUP,Conti,2021-07-24,Germany,Industrial,,,,
,Morris Adjmi Architects,LockBit,2021-07-24,USA,Construction,,,,
,Norsad Finance,LockBit,2021-07-24,Botswana,Finance,,,,
,Networks Unlimited AG,LockBit,2021-07-24,South Africa,Technology,,,,
,AlfaParf Group,LockBit,2021-07-24,Italy,Consumer,,,,
,Dial Alimentos,LockBit,2021-07-24,Brazil,Consumer,,,,
,MWEST HOLDINGS,LockBit,2021-07-24,USA,Construction,,,,
,CSP mould srl,LockBit,2021-07-23,Italy,Industrial,,,,
,vincents,LockBit,2021-07-23,Australia,Finance,,,,
,Anders Minkler Huber & Helm LLP,LockBit,2021-07-23,USA,Finance,,,,
,Classical Music Indy,LockBit,2021-07-22,USA,Entertainment,,,,
,SiroPlast GmbH,LockBit,2021-07-22,Germany,Industrial,,,,
,CD Project,PayloadBin,2021-07-22,Poland,Technology,,,,
,ADG SARDA SRL,Prometheus,2021-07-22,Italy,Media,,,,
,Service Gel Srl,Prometheus,2021-07-22,Italy,Industrial,,,,
,Agencia de Aduana Juan LeÃ³n,Prometheus,2021-07-22,Colombia,Transportation,,,,
,Mambrino S.A.C.,Prometheus,2021-07-22,Peru,Services,,,,
,CinÃ©polis,Prometheus,2021-07-22,India,Services,,,,
,Agrokasa Holdings,Prometheus,2021-07-22,Peru,Consumer,,,,
,Beton LuÄko,LockBit,2021-07-22,Croatia,Industrial,,,,
,CCZ Statton,LockBit,2021-07-22,Australia,Finance,,,,
,CEC Engenharia,LockBit,2021-07-22,Brazil,Construction,,,,
,DISMAR,LockBit,2021-07-22,Spain,Consumer,,,,
,Modern Bakery,LockBit,2021-07-22,Australia,Consumer,,,,
,CorporaciÃ³n Nacional de TelecomunicaciÃ³n,RansomEXX,2021-07-21,Ecuador,Technology,,,,
,Haftpflichtkasse Darmstadt,Conti,2021-07-21,Germany,Finance,,,,
,Rio Star Foods,LockBit,2021-07-21,USA,Consumer,,,,
,ÅžAHÄ°N TOPLU TÃœKETÄ°M,LockBit,2021-07-21,Turkey,Consumer,,,,
,Trifecta Networks & CloudFirst Labs,Lorenz,2021-07-20,USA,Technology,,,,
,Cegos,Conti,2021-07-20,France,Services,,,,
,Aris Services,Conti,2021-07-20,France,Services,,,,
,APG Neuros,Conti,2021-07-20,Canada,Industrial,,,,
,Match Marketing Group Inc,Conti,2021-07-20,Canada,Retail,,,,
,Actiontec Electronics,Conti,2021-07-20,USA,Technology,,,,
,Beckley,Conti,2021-07-20,USA,Services,,,,
,Infovista,Conti,2021-07-20,France,Technology,,,,
,Revision Skincare,Conti,2021-07-20,USA,Consumer,,,,
,Kennen SRL,LockBit,2021-07-20,Argentina,Services,,,,
,CrÃ©dito y CauciÃ³n SA,LockBit,2021-07-20,Spain,Finance,,,,
,Groupe Comet,LockBit,2021-07-20,Belgium,Industrial,,,,
,Homewood Health,Marketo,2021-07-19,Canada,Healthcare,,,,
,Swift Logistics,LockBit,2021-07-19,USA,Transportation,,,,
,SpiralFoods,LockBit,2021-07-19,Australia,Consumer,,,,
,Geneva,AvosLocker,2021-07-18,USA,Public,,,,
,Diesel Nacional,LockBit,2021-07-18,Mexico,Industrial,,,,
,Nottingham City Transport,LockBit,2021-07-18,UK,Public,,,,
,Belperio Clark Lawyers Charlie Belperio and Bev Clark,LockBit,2021-07-18,Israel,Public,,,,
,Colligan Law LLP,LockBit,2021-07-18,USA,Public,,,,
,Dragon Capital Group,LockBit,2021-07-18,Vietnam,Services,,,,
,Aquazzura Firenze,LockBit,2021-07-18,Italy,Consumer,,,,
,SALZBURGER EISENBAHN TRANSPORT LOGISTIK,LockBit,2021-07-18,Germany,Transportation,,,,
,Phoenix Services,LockBit,2021-07-18,New Zealand,Services,,,,
,European Accounting,LockBit,2021-07-18,Spain,Public,,,,
,Florida Sugar Cane League,Hive,2021-07-17,USA,Public,,,,
,IBC24 News,Hive,2021-07-17,India,Media,,,,
,Grupo DINA S.A.,LockBit,2021-07-17,Mexico,Industrial,,,,
,Nottingham City,LockBit,2021-07-17,UK,Public,,,,
,Alcedo,LockBit,2021-07-17,Romania,Consumer,,,,
,Belperio Clark,LockBit,2021-07-17,Australia,Public,,,,
,Colligan Law,LockBit,2021-07-17,USA,Public,,,,
,Paxton Access,XingLocker,2021-07-16,USA,Industrial,,,,
,Comparis.ch AG,Grief,2021-07-15,Switzerland,Media,,,,
,Mele Printing,Hive,2021-07-14,USA,Services,,,,
,Breydons Solicitors,AvosLocker,2021-07-14,UK,Public,,,,
,imasa,Conti,2021-07-13,Spain,Construction,,,,
,Home in Brussels,AvosLocker,2021-07-13,Belgium,Construction,,,,
,On logistics Services Algeciras,AvosLocker,2021-07-13,Spain,Transportation,,,,
,Heller Injury Lawyers,AvosLocker,2021-07-13,USA,Public,,,,
,Arabian Cargo Group,AvosLocker,2021-07-13,Saudi Arabia,Transportation,,,,
,ALBIOMA,Conti,2021-07-13,France,Energy,,,,
,Landkreis AnhaltBitterfeld,Grief,2021-07-12,Germany,Public,,,,
,Rocky's Ace Hardware,Hive,2021-07-12,USA,Consumer,,,,
,Hollingsworth LLP,Marketo,2021-07-12,USA,Public,,,,
,Walsin Technology,RansomEXX,2021-07-12,China,Technology,,,,
,Virginia Defense Force,Marketo,2021-07-12,USA,Public,,,,
,HI FLY,Hive,2021-07-11,Portugal,Transportation,,,,
,Mega Vision,Hive,2021-07-11,USA,Industrial,,,,
,Sandhills Center,Marketo,2021-07-11,USA,Healthcare,,,,
,Ensinger,REvil,2021-07-11,India,Industrial,,,,
,Talbert House,Marketo,2021-07-10,USA,Healthcare,,,,
,Century 21 Gold Key Realty,Marketo,2021-07-10,USA,Construction,,,,
,Lucky Star Casino,Conti,2021-07-10,USA,Entertainment,,,,
,Proponent,Conti,2021-07-10,USA,Industrial,,,,
,Pesquera Exalmar SAA,Prometheus,2021-07-09,Peru,Consumer,,,,
,Orange County Chrysler Jeep Dodge Ram Dealership,Grief,2021-07-09,USA,Industrial,,,,
,Daylesford BHoldings Bamford The Wild Rabbit,REvil,2021-07-08,UK,Services,,,,
,Artas Holding / Artas Insaat,AvosLocker,2021-07-08,Turkey,Construction,,,,
,DiaSorin S.p.A,XingLocker,2021-07-08,Italy,Healthcare,,,,
,South Carolina Legal Services,REvil,2021-07-08,USA,Public,,,,
,Primo Water,REvil,2021-07-08,USA,Services,,,,
,Hx5,REvil,2021-07-08,USA,Industrial,,,,
,Inocean,REvil,2021-07-08,Norway,Energy,,,,
,KOMPAN A/S,Conti,2021-07-07,USA,Services,,,,
,Simon,Babuk,2021-07-06,USA,Public,,,,
,E.A. Gibson Shipbrokers,Babuk,2021-07-06,UK,Transportation,,,,
,Gulf Oil,Marketo,2021-07-06,Saudi Arabia,Energy,,,,
,PCM Group,Grief,2021-07-06,France,Industrial,,,,
,Friedrich Air Conditioning Co Ltd,Conti,2021-07-06,USA,Construction,,,,
,SupplyFORCE,Conti,2021-07-06,USA,Services,,,,
,Dimeo,Conti,2021-07-06,USA,Construction,,,,
,Sierra Air Conditioning,Grief,2021-07-05,USA,Construction,,,,
,Commune De Villepinte,Grief,2021-07-05,France,Public,,,,
,SAC Wireless Inc,Conti,2021-07-05,USA,Technology,,,,
,KASEYA,REvil,2021-07-05,USA,Technology,,,,
,KREBS + KIEFER,REvil,2021-07-04,Germany,Construction,,,,
,WT Microelectronics,RansomEXX,2021-07-02,Taiwan,Consumer,,,,
,Luttrell Staffing Group,REvil,2021-07-02,USA,Services,,,,
,Techni+Contact,Prometheus,2021-07-01,Canada,Technology,,,,
,Salzburg Milch,Grief,2021-07-01,Austria,Consumer,,,,
,Evron Foods Limited,Grief,2021-07-01,UK,Consumer,,,,
,Booneville School District,Grief,2021-07-01,USA,Education,,,,
,Dynamic NC,Conti,2021-07-01,USA,Industrial,,,,
,CYMZ,REvil,2021-07-01,Brazil,Construction,,,,
,Vic Pharma Industry and Trade Ltd.,REvil,2021-07-01,Brazil,Healthcare,,,,
,Masmovil ibercom SA,REvil,2021-07-01,Spain,Technology,,,,
,Nero Industry Defence Inc,REvil,2021-07-01,Turkey,Industrial,,,,
,BERMAN SOBIN GROSS & DARBY,Hive,2021-06-30,USA,Public,,,,
,Asfaltproductienijmegen,REvil,2021-06-30,Netherlands,Industrial,,,,
,The Waterloo Networking Company,Conti,2021-06-29,Canada,Technology,,,,
,Kawasaki Kisen Kaisha,Marketo,2021-06-29,Japan,Transportation,,,,
,Nickerson Insurance Services,Conti,2021-06-29,USA,Finance,,,,
,Lareau Courtiers dâ€™assurances,Conti,2021-06-29,Canada,Finance,,,,
,Perfume Worldwide Inc.,Conti,2021-06-29,USA,Retail,,,,
,Southern Eagle Distributing,Conti,2021-06-29,USA,Consumer,,,,
,DAVACO Inc,Conti,2021-06-29,USA,Services,,,,
,Goetze Dental,Conti,2021-06-29,USA,Healthcare,,,,
,GrÃºas & Equipos Cruz del Sur,Prometheus,2021-06-29,Brazil,Finance,,,,
,University Medical Center of Southern Nevada,REvil,2021-06-29,USA,Education,,,,
,FREDERICK Public Schools,ViceSociety,2021-06-28,USA,Education,,,,
,McNamara & Thiel Insurance Agency,ViceSociety,2021-06-28,USA,Finance,,,,
,JEALSA,ViceSociety,2021-06-28,Spain,Consumer,,,,
,Communications Solutions Company,ViceSociety,2021-06-28,Saudi Arabia,Technology,,,,
,Priority Building Services,ViceSociety,2021-06-28,USA,Industrial,,,,
,Waikato District Health Board,ViceSociety,2021-06-28,New Zealand,Healthcare,,,,
,Rolle,ViceSociety,2021-06-28,Switzerland,Public,,,,
,Alliance COAL,ViceSociety,2021-06-28,USA,Energy,,,,
,Whitehouse Independent School District,ViceSociety,2021-06-28,USA,Education,,,,
,FILGO,ViceSociety,2021-06-28,Canada,Energy,,,,
,Altus Group,Hive,2021-06-28,Canada,Construction,,,,
,Factoring Baninter,Prometheus,2021-06-28,Brazil,Finance,,,,
,Transform SR Brands,REvil,2021-06-28,USA,Retail,,,,
,Grupo Fleury,REvil,2021-06-26,Brazil,Healthcare,,,,
,XEFI,Everest,2021-06-25,France,Technology,,,,
,GROUPE CONFIANCE IMMOBILIER,Everest,2021-06-25,France,Construction,,,,
,Trasporti Internazionali Transmec s.p.a.,REvil,2021-06-25,Italy,Transportation,,,,
,Malcolm C Foy & Co Limited,REvil,2021-06-25,UK,Finance,,,,
,Xoriant,RagnarLocker,2021-06-24,USA,Technology,,,,
,Yuba County,DoppelPaymer,2021-06-24,USA,Public,,,,
,LENAJA DISTRIBUTION,Grief,2021-06-24,France,Consumer,,,,
,Windemuller,Lorenz,2021-06-24,USA,Construction,,,,
,The management trust,Lorenz,2021-06-24,USA,Services,,,,
,Buchanan Hauling & Rigging,Lorenz,2021-06-24,USA,Transportation,,,,
,Sea Mar Community Health Centers,Marketo,2021-06-24,USA,Healthcare,,,,
,City of Tulsa,Conti,2021-06-23,USA,Public,,,,
,French Connection,REvil,2021-06-23,UK,Consumer,,,,
,The Smith & Wollensky Restaurant Group,REvil,2021-06-23,USA,Services,,,,
,Crownlaboratories,VFox,2021-06-22,USA,Healthcare,,,,
,crownlaboratories,VFox,2021-06-22,USA,Healthcare,,,,
,Navistar,Marketo,2021-06-22,USA,Industrial,,,,
,XFAB,Marketo,2021-06-21,Belgium,Technology,,,,
,Arabian Computer Supplies co.,Babuk,2021-06-21,Saudi Arabia,Consumer,,,,
,NAVNIT GROUP,XingLocker,2021-06-21,India,Industrial,,,,
,Vogel Heating & Cooling,Conti,2021-06-21,USA,Construction,,,,
,HAAI GmbH,REvil,2021-06-21,Austria,Retail,,,,
,Dicky Smith &amp,Unknown,2021-06-21,UK,Public,,,,
,Ingram Marine Group,Marketo,2021-06-21,USA,Transportation,,,,
,Otto Instrument,Marketo,2021-06-21,USA,Industrial,,,,
,Mechdyne Corporation,Marketo,2021-06-21,USA,Technology,,,,
,Performance Award Center,Marketo,2021-06-21,USA,Services,,,,
,Lamaziere,Everest,2021-06-21,France,Industrial,,,,
,Epsilon Hydraulique,Everest,2021-06-21,France,Industrial,,,,
,Always Group,Everest,2021-06-21,France,Transportation,,,,
,ASSURANCES ET COURTAGES LYONNAIS,Everest,2021-06-21,France,Finance,,,,
,Alltech France,Everest,2021-06-21,USA,Industrial,,,,
,Moore Stephens Cape Town,REvil,2021-06-20,South Africa,Services,,,,
,BRANGEON Groupe,Unknown,2021-06-18,France,Transportation,,,,
,Cerfrance CÃ´tes d'Armor,Conti,2021-06-18,France,Services,,,,
,Groupe ISERBA,Conti,2021-06-18,France,Industrial,,,,
,MaÃ®tre Prunille,Conti,2021-06-18,France,Consumer,,,,
,Uniware Systems,Conti,2021-06-18,UK,Technology,,,,
,Voltalia,Conti,2021-06-18,France,Energy,,,,
,Windmill Health Products,Conti,2021-06-18,USA,Consumer,,,,
,Groupe Traon Industrie Development,Conti,2021-06-18,France,Technology,,,,
,Ascenz,Conti,2021-06-18,Singapore,Industrial,,,,
,eCapital,Conti,2021-06-17,USA,Finance,,,,
,VÃ¥pensmia,Prometheus,2021-06-17,Norway,Retail,,,,
,American Cotton Coop Association,Grief,2021-06-17,USA,Consumer,,,,
,The Brock Group,Conti,2021-06-17,USA,Industrial,,,,
,Master Publicidade Ltda,Prometheus,2021-06-16,Brazil,Finance,,,,
,Bio Botanica,FileLeaks,2021-06-16,USA,Consumer,,,,
,HPW,Pysa,2021-06-16,USA,Construction,,,,
,PM Law Solicitors,REvil,2021-06-16,UK,Public,,,,
,SincorSP,Prometheus,2021-06-15,Brazil,Finance,,,,
,Chilli Beans,Prometheus,2021-06-15,Mexico,Retail,,,,
,Whittlesey & Hadley,REvil,2021-06-15,USA,Services,,,,
,Feedback Technology Corp.,REvil,2021-06-15,Taiwan,Technology,,,,
,BridgePoint Financial Services,REvil,2021-06-15,UK,Finance,,,,
,AeroSpace Computer Supplies,Prometheus,2021-06-14,USA,Technology,,,,
,SGEPO,LVBlog,2021-06-14,France,Industrial,,,,
,Grupo DiagnÃ³stico Aries,LVBlog,2021-06-13,Mexico,Healthcare,,,,
,WestCongress Insurance Services ,REvil,2021-06-13,USA,Finance,,,,
,Oz Architecture,Grief,2021-06-12,USA,Construction,,,,
,Woodruff Institute,Grief,2021-06-12,USA,Healthcare,,,,
,Invenergy,REvil,2021-06-12,USA,Energy,,,,
,Stride Tool,Conti,2021-06-11,USA,Industrial,,,,
,Hasgoe,Prometheus,2021-06-11,USA,Industrial,,,,
,Elmich,Prometheus,2021-06-11,Singapore,Construction,,,,
,Refuah Health,Lorenz,2021-06-11,USA,Healthcare,,,,
,TPI Corporation,Conti,2021-06-10,USA,Transportation,,,,
,ADATA corporation,DarkLeakMarket,2021-06-10,USA,Technology,,,,
,Database of Covid19 Vaccination INDIA,DarkLeakMarket,2021-06-10,India,Healthcare,,,,
,Wide Bay Seedlings,LVBlog,2021-06-10,Australia,Consumer,,,,
,M&G,Unknown,2021-06-10,UK,Finance,,,,
,Romeo Engineering Inc,Conti,2021-06-09,USA,Construction,,,,
,Image one,Conti,2021-06-09,USA,Services,,,,
,Lancaster Independent School District,Grief,2021-06-09,USA,Education,,,,
,Arnoff Moving & Storage,REvil,2021-06-09,USA,Transportation,,,,
,Oritani Valley Bank,Avaddon,2021-06-08,USA,Finance,,,,
,PLURIPHARMA SRL,Conti,2021-06-08,Italy,Healthcare,,,,
,Demarne SAS,LVBlog,2021-06-08,France,Retail,,,,
,CD Projekt,PayloadBin,2021-06-08,Poland,Technology,,,,
,Labet,Prometheus,2021-06-07,Brazil,Healthcare,,,,
,A&A MECHANICAL,Conti,2021-06-07,USA,Construction,,,,
,FlorenceDarlington Technical College,Pysa,2021-06-06,USA,Education,,,,
,GATEWAY Property Management,RagnarLocker,2021-06-06,Canada,Services,,,,
,OnLINE FM,Pysa,2021-06-06,USA,Services,,,,
,Ogden Golf & Country Club,Pysa,2021-06-06,USA,Services,,,,
,BABB Security Systems,Pysa,2021-06-06,Canada,Industrial,,,,
,EBSU,Pysa,2021-06-06,Canada,Industrial,,,,
,Paysoft,Pysa,2021-06-06,USA,Technology,,,,
,Tenderloin Housing Clinic,Pysa,2021-06-06,USA,Consumer,,,,
,FirstCash Inc,Pysa,2021-06-06,USA,Consumer,,,,
,Momentum Transportation,Pysa,2021-06-06,USA,Transportation,,,,
,Woodholme Gastroenterology Associates,Pysa,2021-06-06,USA,Healthcare,,,,
,Forest City Fire Protection,Pysa,2021-06-06,Canada,Public,,,,
,Western Flyer Express,Pysa,2021-06-06,USA,Transportation,,,,
,City of Covington Louisiana,Pysa,2021-06-06,USA,Public,,,,
,Bridgeway Inc,Pysa,2021-06-06,Australia,Healthcare,,,,
,Transam Carriers,Pysa,2021-06-06,Canada,Transportation,,,,
,Dale Operating Company,Pysa,2021-06-06,USA,Energy,,,,
,Levante UD,Pysa,2021-06-06,Spain,Services,,,,
,Upstate Home Care,Pysa,2021-06-06,USA,Healthcare,,,,
,Modern Data Systems,Pysa,2021-06-06,Saudi Arabia,Technology,,,,
,Immanuel Lutheran Church and School,Pysa,2021-06-06,Australia,Education,,,,
,Marlboro Pediatric Dentistry,Pysa,2021-06-06,USA,Healthcare,,,,
,Public Restroom Company,Pysa,2021-06-06,USA,Construction,,,,
,Grover Corparation,Pysa,2021-06-06,USA,Industrial,,,,
,Aireko,Pysa,2021-06-06,Puerto Rico,Construction,,,,
,Legacy Housing Corporation,Pysa,2021-06-06,USA,Construction,,,,
,Wiener Laboratorios,Pysa,2021-06-06,Brazil,Healthcare,,,,
,Eagle Eye Produce,Pysa,2021-06-06,USA,Consumer,,,,
,Ciruli Brothers,Pysa,2021-06-06,USA,Consumer,,,,
,JVSmith Companies,Pysa,2021-06-06,USA,Consumer,,,,
,Home Grown Grocery Food Supermarket,Pysa,2021-06-06,USA,Retail,,,,
,Gering Public Schools,Pysa,2021-06-06,USA,Education,,,,
,Worldwide Oilfield Machine,Pysa,2021-06-06,USA,Industrial,,,,
,Divorce Lawyer in Reading & Douglassville,Pysa,2021-06-06,USA,Public,,,,
,Drug Alcohol Testing and Screening Compliance in Texas,Pysa,2021-06-06,USA,Healthcare,,,,
,Dayton Door Sales,Pysa,2021-06-06,USA,Consumer,,,,
,Children's Network of Southwest Florida,Pysa,2021-06-06,USA,Public,,,,
,FCS Financial,Pysa,2021-06-06,USA,Finance,,,,
,Danko Emergency Equipment,Pysa,2021-06-06,USA,Construction,,,,
,HVAC Facility & Plant Maintenance Tools,Pysa,2021-06-06,USA,Industrial,,,,
,Coldwell Banker HPW,Pysa,2021-06-06,USA,Construction,,,,
,ADATA,RagnarLocker,2021-06-06,Taiwan,Technology,,,,
,Nissin International Transport U.S.A.,Conti,2021-06-05,USA,Transportation,,,,
,TIMPANOGOS HARLEYDAVIDSON,Avaddon,2021-06-05,USA,Industrial,,,,
,Al Imtiaz Investment Company K.S.C,Avaddon,2021-06-05,Kuwait,Services,,,,
,4MURS,Babuk,2021-06-05,France,Retail,,,,
,Quad State Gauging & Measurement,Avaddon,2021-06-05,USA,Industrial,,,,
,OSF Healthcare System,XingLocker,2021-06-05,Spain,Healthcare,,,,
,Greenwood Fabricating & Plating,XingLocker,2021-06-05,USA,Industrial,,,,
,Blue Yonder Group,XingLocker,2021-06-05,USA,Transportation,,,,
,Thomas Westcott,Conti,2021-06-05,UK,Services,,,,
,CRYSTAL TRAVEL RETAIL S.L.,Avaddon,2021-06-05,Spain,Retail,,,,
,Tetra Law,Avaddon,2021-06-05,Belgium,Public,,,,
,Cormetech Inc,Avaddon,2021-06-05,USA,Industrial,,,,
,Estendo S.p.A,Avaddon,2021-06-05,Italy,Finance,,,,
,Sandlin Homes,Avaddon,2021-06-05,USA,Construction,,,,
,Strongco,Conti,2021-06-05,Canada,Construction,,,,
,Tendriade,REvil,2021-06-05,France,Consumer,,,,
,Law Offices of Michael B. Brehne,REvil,2021-06-05,USA,Public,,,,
,ESD Dienstleistungs Gruppe,REvil,2021-06-05,Germany,Industrial,,,,
,Talma Servicios Aeroportuarios,Avaddon,2021-06-05,Peru,Transportation,,,,
,University of Corboda,Conti,2021-06-04,Spain,Education,,,,
,Southwest Recovery Services,Conti,2021-06-03,USA,Services,,,,
,King's Seafood Company,Conti,2021-06-03,USA,Consumer,,,,
,La Innovacion,Conti,2021-06-03,Dominican Republic,Industrial,,,,
,Birmingham Barons,Conti,2021-06-03,USA,Services,,,,
,Xpressdocs,Conti,2021-06-03,USA,Retail,,,,
,Warren Vicksburg School District,Grief,2021-06-03,USA,Education,,,,
,THE ADART COMPANY,LVBlog,2021-06-03,USA,Services,,,,
,Universal Assistance S.A.,RansomEXX,2021-06-03,Argentina,Finance,,,,
,Aqua Lung,XingLocker,2021-06-03,USA,Industrial,,,,
,Positive Promotions,XingLocker,2021-06-03,USA,Retail,,,,
,National Louis University,Conti,2021-06-02,USA,Education,,,,
,A1 Machine Manufacturing Inc,Prometheus,2021-06-02,Canada,Industrial,,,,
,County of St Clair,Grief,2021-06-02,USA,Public,,,,
,Clover Park School District,Grief,2021-06-02,USA,Education,,,,
,INDUSTRIAS VIDECA SA,Grief,2021-06-02,Spain,Consumer,,,,
,Rehabilitation Support Services,Grief,2021-06-02,USA,Services,,,,
,Beck's Shoes,LVBlog,2021-06-02,USA,Retail,,,,
,Solil Management,Avaddon,2021-06-02,USA,Construction,,,,
,Temmel Logistik Center,Conti,2021-06-02,Austria,Transportation,,,,
,Pure Power Technologies,Conti,2021-06-01,USA,Industrial,,,,
,Antwerp Local Schools,Conti,2021-06-01,USA,Education,,,,
,Bhavna,Prometheus,2021-06-01,USA,Transportation,,,,
,Naz Financial Services Inc,Grief,2021-06-01,Canada,Finance,,,,
,Langs Building Supplies Pty Ltd,Lorenz,2021-06-01,Australia,Construction,,,,
,PVR Cinemas,DarkLeakMarket,2021-06-01,India,Services,,,,
,Cabinet Remy Le Bonnois,Everest,2021-06-01,France,Services,,,,
,Assurcopro,Everest,2021-06-01,France,Finance,,,,
,East Texas Alarm,Conti,2021-06-01,USA,Services,,,,
,DSD PARTNERS,Conti,2021-06-01,USA,Services,,,,
,Pennsylvania,Marketo,2021-05-31,USA,Public,,,,
,ACL CONSTRUCTION,Prometheus,2021-05-31,Canada,Construction,,,,
,TriMetal Fabricators,Avaddon,2021-05-30,Canada,Industrial,,,,
,HDHC Home Decor,Grief,2021-05-30,UK,Consumer,,,,
,Bakrie Sumatera,Marketo,2021-05-30,Indonesia,Consumer,,,,
,The City University of New York,Marketo,2021-05-30,USA,Education,,,,
,Akorbi,Avaddon,2021-05-30,USA,Services,,,,
,JM ROSSA SA,Avaddon,2021-05-30,Switzerland,Energy,,,,
,Forbes Hare,Avaddon,2021-05-30,"Virgin Islands, British",Public,,,,
,WorldUnion,Avaddon,2021-05-30,China,Construction,,,,
,Hupac Intermodal Italia Srl,Avaddon,2021-05-30,Switzerland,Transportation,,,,
,Mexican Government,Prometheus,2021-05-29,Mexico,Public,,,,
,Arca Assurances,Prometheus,2021-05-29,France,Finance,,,,
,Despretz,Prometheus,2021-05-29,Peru,Transportation,,,,
,Tulsa Cardiovascular Center of Excellence,Prometheus,2021-05-29,USA,Education,,,,
,Archus,Prometheus,2021-05-29,Norway,Construction,,,,
,Hotel Nyack,Prometheus,2021-05-29,Norway,Services,,,,
,VÃ¥pensmia AS,Prometheus,2021-05-29,Norway,Retail,,,,
,Mobile County,Grief,2021-05-29,USA,Public,,,,
,Puntacana Group,Grief,2021-05-29,Dominican Republic,Services,,,,
,La Concha (MATERIAS PRIMAS LA CONCEPCIÃ“N S.A. de C.V.),Grief,2021-05-29,Mexico,Industrial,,,,
,Comune di Porto Sant'Elpidio,Grief,2021-05-29,Italy,Public,,,,
,JFA Construction ,Avaddon,2021-05-29,USA,Construction,,,,
,Gosiger,REvil,2021-05-29,USA,Industrial,,,,
,Citroen Wells,REvil,2021-05-29,UK,Services,,,,
,Royal Resorts,REvil,2021-05-29,Mexico,Services,,,,
,AlArfaj Group,Avaddon,2021-05-28,Kuwait,Services,,,,
,Dentalez,Marketo,2021-05-28,USA,Healthcare,,,,
,Sessions Payroll Management Inc,Avaddon,2021-05-28,USA,Services,,,,
,AIM Financial Corporation Ltd,Avaddon,2021-05-28,Jamaica,Finance,,,,
,Pronosticos Deportivos,Avaddon,2021-05-28,Mexico,Entertainment,,,,
,Loewe Technology GmbH,Avaddon,2021-05-28,Germany,Technology,,,,
,Saigon Cargo Service Corporation,Avaddon,2021-05-28,Vietnam,Transportation,,,,
,Sharafi Group Investments,XingLocker,2021-05-28,United Arab Emirates,Services,,,,
,TEC EPM GmbH,Avaddon,2021-05-28,Germany,Healthcare,,,,
,MÃ¶belstadt Sommerlad,REvil,2021-05-27,Germany,Consumer,,,,
,Flaghouse,Conti,2021-05-26,USA,Education,,,,
,BVA Group,Conti,2021-05-26,France,Unknown,,,,
,SEVES Group SpA,Conti,2021-05-26,Canada,Industrial,,,,
,The MADSACK Media Group.,Nefilim,2021-05-26,Germany,Entertainment,,,,
,Tegut.,Nefilim,2021-05-26,Germany,Retail,,,,
,Ludwig Pfeiffer,RagnarLocker,2021-05-26,Germany,Construction,,,,
,Ballas Capital Limited,Avaddon,2021-05-26,India,Services,,,,
,Servilex Advocaten,Avaddon,2021-05-26,Belgium,Public,,,,
,Johann Kupp GmbH & Co. KG,Avaddon,2021-05-26,Germany,Energy,,,,
,Carlos Federspiel & Co SA,Avaddon,2021-05-26,Costa Rica,Retail,,,,
,Buckeye International Inc,Avaddon,2021-05-26,USA,Industrial,,,,
,LE VOLCAN,Avaddon,2021-05-26,France,Entertainment,,,,
,Syndex,Avaddon,2021-05-26,France,Finance,,,,
,Inventec Appliances Corp,Avaddon,2021-05-26,Taiwan,Technology,,,,
,Imperial Printing and Paper Box Mfg,Avaddon,2021-05-26,USA,Industrial,,,,
,Accounts IQ,Avaddon,2021-05-26,Ireland,Technology,,,,
,Technical University of Berlin,Conti,2021-05-25,Germany,Education,,,,
,STAM,Conti,2021-05-25,France,Construction,,,,
,Moor Park High School,Conti,2021-05-25,UK,Education,,,,
,XtraSource (Webhelp),RagnarLocker,2021-05-25,Netherlands,Services,,,,
,T.I.S. Group,XingLocker,2021-05-25,USA,Retail,,,,
,Coastal Family Health Center,XingLocker,2021-05-25,USA,Healthcare,,,,
,Funbreak,Conti,2021-05-25,France,Services,,,,
,Beh Pardakht Mellat Cards,ArvinClub,2021-05-24,Iran,Finance,,,,
,Dominos India,DarkLeakMarket,2021-05-24,USA,Services,,,,
,Agile Property Holdings,REvil,2021-05-24,China,Construction,,,,
